ID,NAME,CITY,STATE,ZIP
2383,OLIN E. TEAGUE VETERANS' MEDICAL CENTER,TEMPLE,TX,76504
2384,VA MEDICAL CENTER - SEATTLE DIVISION,SEATTLE,WA,98108
2385,MANN-GRANDSTAFF VA MEDICAL CENTER,SPOKANE,WA,99205
2386,DORIS MILLER DEPARTMENT OF VETERANS AFFAIRS MEDICAL CENTER,WACO,TX,76711
2387,VA MEDICAL CENTER - HAMPTON,HAMPTON,VA,23667
2388,VA HEALTH CARE CENTER (HCC) AT HARLINGEN,HARLINGEN,TX,78550
2389,HUNTER HOLMES MCGUIRE VA MEDICAL CENTER,RICHMOND,VA,23225
2390,JONATHAN M. WAINWRIGHT MEMORIAL VA MEDICAL CENTER,WALLA WALLA,WA,99362
2391,VA MEDICAL CENTER - AMERICAN LAKE DIVISION,TACOMA,WA,98493
2392,TEMPLE UNIVERSITY-EPISCOPAL HOSP-ER,PHILADELPHIA,PA,19125
2393,CENTRAL FLORIDA BEHAVIORAL HOSPITAL,ORLANDO,FL,32821
2394,FLORIDA HOSPITAL CELEBRATION HEALTH,CELEBRATION,FL,34747
2395,COLUMBIA HOSPITAL,WEST PALM BEACH,FL,33407
2396,GOOD SAMARITAN MEDICAL CENTER,WEST PALM BEACH,FL,33401
2397,HEALTHSOUTH TREASURE COAST REHABILITATION,VERO BEACH,FL,32960
2398,INDIAN RIVER MEDICAL CENTER,VERO BEACH,FL,32960
2399,FLORIDA HOSPITAL WAUCHULA,WAUCHULA,FL,33873
2400,BAYCARE ALLIANT HOSPITAL,DUNEDIN,FL,34698
2401,LARGO MEDICAL CENTER - INDIAN ROCKS,LARGO,FL,33774
2402,MEASE DUNEDIN HOSPITAL,DUNEDIN,FL,34698
2403,PALMS OF PASADENA HOSPITAL,SAINT PETERSBURG,FL,33707
2404,WINDMOOR HEALTHCARE OF CLEARWATER,CLEARWATER,FL,33764
2405,FLORIDA HOSPITAL HEARTLAND MEDICAL CENTER AT LAKE PLACID,LAKE PLACID,FL,33852
2406,KINDRED HOSPITAL-BAY AREA-TAMPA,TAMPA,FL,33611
2407,MEMORIAL HOSPITAL OF TAMPA,TAMPA,FL,33609
2408,SHRINERS HOSPITALS FOR CHILDREN - TAMPA,TAMPA,FL,33612
2409,SOUTH FLORIDA BAPTIST HOSPITAL,PLANT CITY,FL,33563
2410,ST JOSEPH'S HOSPITAL NORTH,LUTZ,FL,33558
2411,TAMPA GENERAL HOSPITAL,TAMPA,FL,33606
2412,TOWN & COUNTRY HOSPITAL,TAMPA,FL,33615
2413,HENDRY REGIONAL MEDICAL CENTER,CLEWISTON,FL,33440
2414,BROOKSVILLE REGIONAL HOSPITAL,BROOKSVILLE,FL,34601
2415,SPRINGBROOK HOSPITAL,BROOKSVILLE,FL,34609
2416,COMPLEX CARE HOSPITAL AT RIDGELAKE,SARASOTA,FL,34240
2417,SOUTH SEMINOLE HOSPITAL,LONGWOOD,FL,32750
2418,PORT ST LUCIE HOSPITAL,PORT SAINT LUCIE,FL,34952
2419,CAPE CORAL HOSPITAL,CAPE CORAL,FL,33990
2420,HEALTHPARK MEDICAL CENTER,FORT MYERS,FL,33908
2421,HALIFAX HEALTH MEDICAL CENTER- PORT ORANGE,PORT ORANGE,FL,32127
2422,HEART OF FLORIDA REGIONAL MEDICAL CENTER,DAVENPORT,FL,33837
2423,LAKELAND REGIONAL MEDICAL CENTER,LAKELAND,FL,33805
2424,REGENCY CENTER FOR WOMEN & INFANTS,WINTER HAVEN,FL,33880
2425,WINTER HAVEN HOSPITAL,WINTER HAVEN,FL,33881
2426,CIRCLES OF CARE,MELBOURNE,FL,32901
2427,HOLMES REGIONAL MEDICAL CENTER,MELBOURNE,FL,32901
2428,PARRISH MEDICAL CENTER,TITUSVILLE,FL,32796
2429,BROWARD HEALTH CORAL SPRINGS,CORAL SPRINGS,FL,33065
2430,CLEVELAND CLINIC HOSPITAL,WESTON,FL,33326
2431,FORT LAUDERDALE HOSPITAL,FORT LAUDERDALE,FL,33301
2432,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,FORT LAUDERDALE,FL,33301
2433,MEMORIAL HOSPITAL WEST,PEMBROKE PINES,FL,33028
2434,MEMORIAL REGIONAL HOSPITAL,HOLLYWOOD,FL,33021
2435,NORTHWEST MEDICAL CENTER,MARGATE,FL,33063
2436,SOUTH FLORIDA STATE HOSPITAL,PEMBROKE PINES,FL,33025
2437,ST ANTHONY'S REHABILITATION HOSPITAL,LAUDERDALE LAKES,FL,33311
2438,CITRUS MEMORIAL HOSPITAL,INVERNESS,FL,34452
2439,DOCTORS HOSPITAL,CORAL GABLES,FL,33146
2440,HOMESTEAD HOSPITAL,HOMESTEAD,FL,33033
2441,JACKSON NORTH MEDICAL CENTER,NORTH MIAMI BEACH,FL,33169
2442,BUTTE COUNTY PHF,CHICO,CA,95926
2443,ST. ELIZABETH COMMUNITY HOSPITAL,RED BLUFF,CA,96080
2444,JENNIE EDMUNDSON MEMORIAL HOSPITAL,COUNCIL BLUFFS,IA,51503
2445,COLORADO RIVER MEDICAL CENTER,NEEDLES,CA,92363
2446,HI-DESERT MEDICAL CENTER,JOSHUA TREE,CA,92252
2447,KAISER FND HOSP - FONTANA,FONTANA,CA,92335
2448,KAISER ONTARIO MEDICAL CENTER CAMPUS,ONTARIO,CA,91761
2449,KINDRED HOSPITAL RANCHO,RANCHO CUCAMONGA,CA,91730
2450,LOMA LINDA UNIV. MED. CENTER EAST CAMPUS HOSPITAL,LOMA LINDA,CA,92354
2451,LOMA LINDA UNIVERSITY MEDICAL CENTER,LOMA LINDA,CA,92354
2452,ST. BERNARDINE MEDICAL CENTER,SAN BERNARDINO,CA,92404
2453,ALVARADO HOSPITAL MEDICAL CENTER,SAN DIEGO,CA,92120
2454,KAISER FND HOSP - SAN DIEGO,SAN DIEGO,CA,92120
2455,KINDRED HOSPITAL - SAN DIEGO,SAN DIEGO,CA,92104
2456,PARADISE VALLEY HOSPITAL,NATIONAL CITY,CA,92050
2457,PARADISE VALLEY HSP D/P APH BAYVIEW BEH HLTH,CHULA VISTA,CA,91911
2458,SCRIPPS GREEN HOSPITAL,LA JOLLA,CA,92037
2459,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,ENCINITAS,CA,92024
2460,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,LA JOLLA,CA,92037
2461,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,CORONADO,CA,92118
2462,KAISER FND HOSP - SAN FRANCISCO,SAN FRANCISCO,CA,94115
2463,LAGUNA HONDA HOSPITAL AND REHABILITATION CENTER,SAN FRANCISCO,CA,94116
2464,PALO ALTO COUNTY HOSPITAL,EMMETSBURG,IA,50536
2465,COMMUNITY MEMORIAL HOSPITAL,HARTLEY,IA,51346
2466,BAUM-HARMON MEMORIAL HOSPITAL,PRIMGHAR,IA,51245
2467,CENTRAL VALLEY GENERAL HOSPITAL,HANFORD,CA,93230
2468,SIOUX CENTER COMMUNITY HOSPITAL & HEALTH CENTER,SIOUX CENTER,IA,51250
2469,CASS COUNTY MEMORIAL HOSPITAL,ATLANTIC,IA,50022
2470,ST. ANTHONY'S REGIONAL HOSPITAL,CARROLL,IA,51401
2471,BUENA VISTA COUNTY HOSPITAL,STORM LAKE,IA,50588
2472,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,CA,93401
2473,COMMUNITY MEMORIAL HOSPITAL-SAN BUENAVENTURA,VENTURA,CA,93003
2474,OJAI VALLEY COMMUNITY HOSPITAL,OJAI,CA,93023
2475,LOS ROBLES HOSPITAL & MEDICAL CENTER - EAST CAMPUS,WESTLAKE VILAGE,CA,91362
2476,GREATER REGIONAL MEDICAL CENTER,CRESTON,IA,50801
2477,KAISER FND HOSP - SANTA ROSA,SANTA ROSA,CA,95403
2478,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,SANTA ROSA,CA,95405
2479,SANTA ROSA MEMORIAL HOSPITAL-SOTOYOME,SANTA ROSA,CA,95405
2480,SONOMA VALLEY HOSPITAL,SONOMA,CA,95476
2481,SUTTER MEDICAL CENTER OF SANTA ROSA,SANTA ROSA,CA,95404
2482,KAISER FND HOSP - REHABILITATION CENTER VALLEJO,VALLEJO,CA,94590
2483,KAISER FOUNDATION HOSPITAL - VACAVILLE,VACAVILLE,CA,95688
2484,NORTH BAY MEDICAL CENTER,FAIRFIELD,CA,94533
2485,SUTTER SOLANO MEDICAL CENTER,VALLEJO,CA,94590
2486,LOMPOC VALLEY MEDICAL CENTER,LOMPOC,CA,93436
2487,SANTA YNEZ VALLEY COTTAGE HOSPITAL,SOLVANG,CA,93463
2488,ST. HELENA HOSPITAL,ST. HELENA,CA,94574
2489,WOODLAND MEMORIAL HOSPITAL,WOODLAND,CA,95695
2490,HAVASU REGIONAL MEDICAL CENTER,LAKE HAVASU CITY,AZ,86403
2491,BANNER BEHAVIORAL HEALTH HOSPITAL,SCOTTSDALE,AZ,85251
2492,BANNER BOSWELL MEDICAL CENTER,SUN CITY,AZ,85351
2493,BANNER DEL E. WEBB MEDICAL CENTER,SUN CITY WEST,AZ,85375
2494,BANNER DESERT MEDICAL CENTER,MESA,AZ,85202
2495,BANNER HEART HOSPITAL,MESA,AZ,85206
2496,BANNER THUNDERBIRD MEDICAL CENTER,GLENDALE,AZ,85306
2497,KINDRED HOSPITAL ARIZONA - SCOTTSDALE,SCOTTSDALE,AZ,85260
2498,SELECT SPECIALTY HOSPITAL - PHOENIX DOWNTOWN,PHOENIX,AZ,15006
2499,ST. JOSEPH'S HOSPITAL MEDICAL CENTER,PHOENIX,AZ,85013
2500,ORO VALLEY HOSPITAL,ORO VALLEY,AZ,85755
2501,MCKEE MEDICAL CENTER,LOVELAND,CO,80538
2502,ESTES PARK MEDICAL CENTER,ESTES PARK,CO,80517
2503,LA PAZ REGIONAL,PARKER,AZ,85344
2504,BURGESS MEMORIAL HOSPITAL,ONAWA,IA,51040
2505,AUDUBON COUNTY MEMORIAL HOSPITAL,AUDUBON,IA,50025
2506,ALEGENT CREIGHTON HEALTH MERCY HOSPITAL,CORNING,IA,50841
2507,FLAGSTAFF MEDICAL CENTER,FLAGSTAFF,AZ,86001
2508,BENSON HOSPITAL,BENSON,AZ,85602
2509,MARK TWAIN ST. JOSEPH'S HOSPITAL,SAN ANDREAS,CA,95249
2510,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-SUMMIT,OAKLAND,CA,94609
2511,EDEN MEDICAL CENTER,CASTRO VALLEY,CA,94546
2512,SAN LEANDRO HOSPITAL,SAN LEANDRO,CA,94578
2513,ST. ROSE HOSPITAL,HAYWARD,CA,94545
2514,LODI MEMORIAL HOSPITAL - WEST,LODI,CA,95242
2515,ST. JOSEPH'S BEHAVIORAL HEALTH CENTER,STOCKTON,CA,95204
2516,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,STOCKTON,CA,95204
2517,ALHAMBRA HOSPITAL,ALHAMBRA,CA,91801
2518,AURORA CHARTER OAK,COVINA,CA,91724
2519,"AURORA LAS ENCINAS HOSPITAL, LLC",PASADENA,CA,91107
2520,BHC ALHAMBRA HOSPITAL,ROSEMEAD,CA,91770
2521,COLLEGE HOSPITAL,CERRITOS,CA,90701
2522,DEL AMO HOSPITAL,TORRANCE,CA,90505
2523,EARL AND LORRAINE MILLER CHILDRENS HOSPITAL,LONG BEACH,CA,90806
2524,EAST LOS ANGELES DOCTORS HOSPITAL,LOS ANGELES,CA,90023
2525,GLENDORA COMMUNITY HOSPITAL,GLENDORA,CA,91740
2526,FOOTHILL PRESBYTERIAN HOSPITAL-JOHNSTON MEMORIAL,GLENDORA,CA,91741
2527,GATEWAYS HOSPITAL AND MENTAL HEALTH CENTER,LOS ANGELES,CA,90026
2528,GLENDALE MEMORIAL HOSPITAL AND HEALTH CENTER,GLENDALE,CA,91204
2529,JOYCE EISENBERG KEEFER MEDICAL CENTER,RESEDA,CA,91335
2530,KAISER PERMANENTE LOS ANGELES MEDICAL CENTER,LOS ANGELES,CA,90027
2531,KAISER PERMANENTE PANORAMA CITY,PANORAMA CITY,CA,91402
2532,KINDRED HOSPITAL BALDWIN PARK,BALDWIN PARK,CA,91706
2533,LAC/HARBOR-UCLA MEDICAL CENTER,TORRANCE,CA,90502
2534,LAKEWOOD REGIONAL MEDICAL CENTER,LAKEWOOD,CA,90712
2535,MARINA DEL REY HOSPITAL,MARINA DEL REY,CA,90291
2536,MEMORIAL HOSPITAL OF GARDENA,GARDENA,CA,90247
2537,MIRACLE MILE MEDICAL CENTER,LOS ANGELES,CA,90036
2538,MOTION PICTURE AND TELEVISION HOSPITAL,WOODLAND HILLS,CA,91364
2539,NORTHRIDGE HOSPITAL MEDICAL CENTER,NORTHRIDGE,CA,91328
2540,"PACIFIC ALLIANCE MEDICAL CENTER, INC.",LOS ANGELES,CA,90012
2541,PALMDALE REGIONAL MEDICAL CENTER,PALMDALE,CA,93551
2542,SAN GABRIEL VALLEY MEDICAL CENTER,SAN GABRIEL,CA,91776
2543,STAR VIEW ADOLESCENT - P H F,TORRANCE,CA,90505
2544,TARZANA TREATMENT CENTER,TARZANA,CA,91356
2545,TOM REDGATE MEMORIAL RECOVERY CENTER,LONG BEACH,CA,90813
2546,WEST HILLS HOSPITAL AND MEDICAL CENTER,WEST HILLS,CA,91307
2547,VALLEY CHILDREN'S HOSPITAL,MADERA,CA,93638
2548,MADERA COMMUNITY HOSPITAL,MADERA,CA,93637
2549,HAZEL HAWKINS MEMORIAL HOSPITAL,HOLLISTER,CA,95023
2550,ST. LUKES'S REGIONAL MEDICAL CENTER,SIOUX CITY,IA,51104
2551,MARIAN BEHAVIORAL HEALTH CENTER,SIOUX CITY,IA,51104
2552,MARIAN HEALTH CENTER,SIOUX CITY,IA,51101
2553,THE BETTY FORD CENTER,RANCHO MIRAGE,CA,92270
2554,CORONA REGIONAL MEDICAL CENTER-MAIN,CORONA,CA,92882
2555,MENIFEE VALLEY MEDICAL CENTER,SUN CITY,CA,92585
2556,PACIFIC GROVE HOSPITAL,RIVERSIDE,CA,92506
2557,CHILDRENS RECOVERY CENTER OF NORTHERN CALIFORNIA,CAMPBELL,CA,95008
2558,CRESTWOOD SAN JOSE PSYCHIATRIC HEALTH FACILITY,SAN JOSE,CA,95128
2559,EL CAMINO HOSPITAL,MOUNTAIN VIEW,CA,94040
2560,KAISER PERMANENTE P.H.F - SANTA CLARA,SANTA CLARA,CA,95051
2561,LUCILE SALTER PACKARD CHILDREN'S HOSP. AT STANFORD,PALO ALTO,CA,94304
2562,REGIONAL MEDICAL OF SAN JOSE,SAN JOSE,CA,95116
2563,SANTA CLARA VALLEY MEDICAL CENTER,SAN JOSE,CA,95128
2564,ST. LOUISE REGIONAL HOSPITAL,GILROY,CA,95020
2565,STANFORD HOSPITAL,PALO ALTO,CA,94305
2566,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,SANTA CRUZ,CA,95065
2567,WATSONVILLE COMMUNITY HOSPITAL,WATSONVILLE,CA,95076
2568,BURLINGAME HEALTH CARE CENTER D/P SNF,BURLINGAME,CA,94010
2569,KAISER FND HOSP - REDWOOD CITY,REDWOOD CITY,CA,94063
2570,MILLS-PENINSULA MEDICAL CENTER,BURLINGAME,CA,94010
2571,SEQUOIA HOSPITAL,REDWOOD CITY,CA,94062
2572,SETON MEDICAL CENTER,DALY CITY,CA,94015
2573,SETON MEDICAL CENTER - COASTSIDE,MOSS BEACH,CA,94038
2574,MERCY MEDICAL CENTER - REDDING,REDDING,CA,96001
2575,PATIENTS' HOSPITAL OF REDDING,REDDING,CA,96001
2576,TELECARE PLACER COUNTY PSYCHIATRIC HEALTH FACILITY,ROSEVILLE,CA,95661
2577,KENTFIELD REHABILITATION HOSPITAL,KENTFIELD,CA,94914
2578,NOVATO COMMUNITY HOSPITAL,NOVATO,CA,94945
2579,UKIAH VALLEY MEDICAL CENTER/HOSPITAL DRIVE,UKIAH,CA,95482
2580,MARIE GREEN PSYCHIATRIC CENTER - P H F,MERCED,CA,95340
2581,SURPRISE VALLEY COMMUNITY HOSPITAL,CEDARVILLE,CA,96104
2582,LAKES REGIONAL HEALTHCARE,SPIRIT LAKE,IA,51360
2583,CENTRAL STAR PSYCHIATRIC HEALTH FACILITY,FRESNO,CA,93702
2584,FRESNO SURGICAL HOSPITAL,FRESNO,CA,93710
2585,SAN JOAQUIN VALLEY REHABILITATION HOSPITAL,FRESNO,CA,93720
2586,ST. AGNES MEDICAL CENTER,FRESNO,CA,93720
2587,JOHN MUIR BEHAVIORAL HEALTH CENTER,CONCORD,CA,94520
2588,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,WALNUT CREEK,CA,94598
2589,KAISER FND HOSP - RICHMOND CAMPUS,RICHMOND,CA,94804
2590,KAISER FND HOSP - WALNUT CREEK,WALNUT CREEK,CA,94596
2591,KAISER FOUND HSP-ANTIOCH,ANTIOCH,CA,94531
2592,BAKERSFIELD MEMORIAL HOSPITAL- 34TH STREET,BAKERSFIELD,CA,93301
2593,GOOD SAMARITAN HOSPITAL-BAKERSFIELD,BAKERSFIELD,CA,93308
2594,BANNER IRONWOOD MEDICAL CENTER,SAN TAN VALLEY,AZ,85140
2595,"SIERRA TUCSON, INC.",TUCSON,AZ,85739
2596,MERCY GENERAL HOSPITAL,SACRAMENTO,CA,95819
2597,SACRAMENTO COUNTY MENTAL HEALTH TREATMENT CENTER,SACRAMENTO,CA,95817
2598,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF.,SACRAMENTO,CA,95817
2599,JEROLD PHELPS COMMUNITY HOSPITAL,GARBERVILLE,CA,95542
2600,SEMPERVIRENS P.H.F.,EUREKA,CA,95501
2601,ST. JOSEPH HOSPITAL - EUREKA,EUREKA,CA,95501
2602,EL CENTRO REGIONAL MEDICAL CENTER,EL CENTRO,CA,92243
2603,GREENE COUNTY MEDICAL CENTER,JEFFERSON,IA,50129
2604,GUTHRIE COUNTY HOSPITAL,GUTHRIE CENTER,IA,50115
2605,MAMMOTH HOSPITAL,MAMMOTH LAKES,CA,93546
2606,"PACIFIC ORANGE HOSPITAL, LLC",ANAHEIM,CA,92804
2607,CHAPMAN MEDICAL CENTER,ORANGE,CA,92669
2608,CHILDREN'S HOSPITAL AT MISSION,MISSION VIEJO,CA,92691
2609,FOUNTAIN VALLEY RGNL HOSP AND MED CTR - WARNER,FOUNTAIN VALLEY,CA,92708
2610,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,GARDEN GROVE,CA,92643
2611,HOAG HOSPITAL IRVINE,IRVINE,CA,92718
2612,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,NEWPORT BEACH,CA,92663
2613,NEWPORT BAY HOSPITAL,NEWPORT BEACH,CA,92663
2614,ST. JOSEPH HOSPITAL - ORANGE,ORANGE,CA,92868
2615,WEST ANAHEIM MEDICAL CENTER,ANAHEIM,CA,92804
2616,OAK VALLEY DISTRICT HOSPITAL (2-RH),OAKDALE,CA,95361
2617,STANISLAUS SURGICAL HOSPITAL,MODESTO,CA,95355
2618,GLENWOOD STATE HOSPITAL SCHOOL,GLENWOOD,IA,51534
2619,NORTH VALLEY BEHAVIORAL HEALTH,YUBA CITY,CA,95993
2620,COLORADO MENTAL HEALTH INSTITUTE AT FT LOGAN,DENVER,CO,80236
2621,COLORADO ACUTE LONG TERM HOSPITAL,DENVER,CO,80204
2622,SELECT SPECIALTY HOSPITAL-DENVER,DENVER,CO,80218
2623,SELECT SPECIALTY HOSPITAL DENVER SOUTH CAMPUS,DENVER,CO,80210
2624,EATING RECOVERY CENTER A BEHAVIORAL HOSPITAL,DENVER,CO,80218
2625,SKY RIDGE MEDICAL CENTER,LONE TREE,CO,80124
2626,HIGHLANDS BEHAVIORAL HEALTH SYSTEM,LITTLETON,CO,80130
2627,PIONEERS MEDICAL CENTER,MEEKER,CO,81641
2628,COLORADO MENTAL HEALTH INSTITUTE AT PUEBLO-PSYCH,PUEBLO,CO,81003
2629,HUMBOLDT COUNTY MEMORIAL HOSPITAL,HUMBOLDT,IA,50548
2630,CRAIG HOSPITAL,ENGLEWOOD,CO,80113
2631,PLATTE VALLEY MEDICAL CENTER,BRIGHTON,CO,80601
2632,VIBRA LONG TERM ACUTE CARE HOSPITAL,THORNTON,CO,80229
2633,SOUTHEAST COLORADO HOSPITAL,SPRINGFIELD,CO,81073
2634,DCH REGIONAL MEDICAL CENTER,TUSCALOOSA,AL,35401
2635,NORTHPORT MEDICAL CENTER,NORTHPORT,AL,35476
2636,TAYLOR HARDIN SECURE MEDICAL FACILITY,TUSCALOOSA,AL,35404
2637,TROY REGIONAL MEDICAL CENTER,SOUTH TROY,AL,36081
2638,BROADLAWNS MEDICAL CENTER,DES MOINES,IA,50314
2639,MERCY FRANKLIN CENTER,DES MOINES,IA,50310
2640,IOWA LUTHERAN HOSPITAL,DES MOINES,IA,50316
2641,ELLSWORTH MUNICIPAL HOSPITAL,IOWA FALLS,IA,50126
2642,PROVIDENCE HOSPITAL,WASHINGTON,DC,20017
2643,HOWARD UNIVERSITY HOSPITAL,WASHINGTON,DC,20001
2644,NATIONAL REHABILITATION HOSPITAL,WASHINGTON,DC,20010
2645,CHILDREN'S NATIONAL MEDICAL CENTER,WASHINGTON,DC,20010
2646,PSYCHIATRIC INSTITUTE OF WASHINGTON,WASHINGTON,DC,20016
2647,THE SPECIALTY HOSPITAL OF WASHINGTON,WASHINGTON,DC,20002
2648,HILLSIDE HOSPITAL,ATLANTA,GA,30306
2649,KINDRED HOSPITAL - ATLANTA,ATLANTA,GA,30308
2650,SELECT SPECIALTY HOSPITAL - ATLANTA,ATLANTA,GA,30308
2651,PUTNAM GENERAL HOSPITAL,EATONTON,GA,31024
2652,GEORGIA REGIONAL HOSPITAL,SAVANNAH,GA,31406
2653,TURNING POINT HOSPITAL,MOULTRIE,GA,31768
2654,COMMUNITY MEMORIAL HOSPITAL,SUMNER,IA,50674
2655,OPTIM MEDICAL CENTER - TATTNALL,REIDSVILLE,GA,30453
2656,FORT MADISON COMMUNITY HOSPITAL,FORT MADISON,IA,52627
2657,ST. LUKE'S METHODIST HOSPITAL,CEDAR RAPIDS,IA,52402
2658,TIFT REGIONAL MEDICAL CENTER,TIFTON,GA,31794
2659,SOUTHWESTERN STATE HOSPITAL,THOMASVILLE,GA,31792
2660,SOUTHERN CRESCENT HOSPITAL FOR SPECIALTY CARE,RIVERDALE,GA,30274
2661,SOUTHERN REGIONAL MEDICAL CENTER,RIVERDALE,GA,30274
2662,WELLSTAR COBB HOSPITAL,AUSTELL,GA,30106
2663,COFFEE REGIONAL MEDICAL CENTER,DOUGLAS,GA,31533
2664,NORTHSIDE HOSPITAL FORSYTH,CUMMING,GA,30041
2665,REDMOND REGIONAL MEDICAL CENTER,ROME,GA,30165
2666,NORTHWEST GEORGIA REGIONAL HOSPITAL,ROME,GA,30165
2667,FLOYD MEDICAL CENTER,ROME,GA,30165
2668,NORTHEASTERN CENTER,AUBURN,IN,46706
2669,KOSCIUSKO COMMUNITY HOSPITAL,WARSAW,IN,46580
2670,PALMER LUTHERAN HEALTH CENTER,WEST UNION,IA,52175
2671,MERCY HOSPITAL OF FRANCISCAN SISTERS,OELWEIN,IA,50662
2672,PHOEBE WORTH MEDICAL CENTER,SYLVESTER,GA,31791
2673,ST FRANCIS HOSPITAL,COLUMBUS,GA,31904
2674,BRADLEY CENTER OF SAINT FRANCIS,COLUMBUS,GA,31901
2675,NORTH IOWA MEDICAL CENTER,MASON CITY,IA,50401
2676,HIGHLANDS MEDICAL CENTER,SCOTTSBORO,AL,35768
2677,LAWRENCE MEDICAL CENTER,MOULTON,AL,35650
2678,SARTORI MEMORIAL HOSPITAL,CEDAR FALLS,IA,50613
2679,BUCHANAN COUNTY HEALTH CENTER,INDEPENDENCE,IA,50644
2680,INDEPENDENCE STATE HOSPITAL,INDEPENDENCE,IA,50644
2681,ATMORE COMMUNITY HOSPITAL,ATMORE,AL,36502
2682,ELMORE COMMUNITY HOSPITAL,WETUMPKA,AL,36092
2683,FAYETTE MEDICAL CENTER,FAYETTE,AL,35555
2684,RED BAY HOSPITAL,RED BAY,AL,35582
2685,RUSSELLVILLE HOSPITAL,RUSSELLVILLE,AL,35653
2686,DONALSONVILLE HOSPITAL,DONALSONVILLE,GA,39845
2687,EVERGREEN MEDICAL CENTER,EVERGREEN,AL,36401
2688,WARM SPRINGS MEDICAL CENTER,WARM SPRINGS,GA,31830
2689,LIBERTY REGIONAL MEDICAL CENTER,HINESVILLE,GA,31313
2690,MARION GENERAL HOSPITAL,MARION,IN,46952
2691,COMMUNITY HOSPITAL OF BREMEN INC,BREMEN,IN,46506
2692,GROVE HILL MEMORIAL HOSPITAL,GROVE HILL,AL,36451
2693,PARKVIEW HUNTINGTON HOSPITAL,HUNTINGTON,IN,46750
2694,UNIVERSITY MCDUFFIE COUNTY REGIONAL MEDICAL CENTER,THOMSON,GA,30824
2695,SMITH NORTHVIEW HOSPITAL,VALDOSTA,GA,31602
2696,FAIRBANKS,INDIANAPOLIS,IN,46256
2697,OPTIONS BEHAVIORAL HEALTH SYSTEM,INDIANAPOLIS,IN,46226
2698,NOLAND HOSPITAL ANNISTON,ANNISTON,AL,36202
2699,WINDHAM COMMUNITY MEMORIAL HOSPITAL,WILLIMANTIC,CT,6226
2700,WASHINGTON COUNTY HOSPITAL,CHATOM,AL,36518
2701,SAINT MARYS HOSPITAL,WATERBURY,CT,6706
2702,MILFORD HOSPITAL,MILFORD,CT,6460
2703,CONNECTICUT CHILDRENS MEDICAL CENTER,HARTFORD,CT,6106
2704,NORTH OKALOOSA MEDICAL CENTER,CRESTVIEW,FL,32539
2705,LAKE CITY MEDICAL CENTER,LAKE CITY,FL,32055
2706,JAY HOSPITAL,JAY,FL,32565
2707,WEST FLORIDA COMMUNITY CARE CENTER,MILTON,FL,32570
2708,BAYPOINTE BEHAVIORAL HEALTH,MOBILE,AL,36693
2709,INFIRMARY LTAC HOSPITAL,MOBILE,AL,36607
2710,BROOKS REHABILITATION HOSPITAL,JACKSONVILLE,FL,32216
2711,FLORIDA STATE HOSPITAL,CHATTAHOOCHEE,FL,32324
2712,BAY MEDICAL CENTER SACRED HEART,PANAMA CITY,FL,32401
2713,EMERALD COAST BEHAVIORAL HOSPITAL,PANAMA CITY,FL,32405
2714,GULF COAST MEDICAL CENTER,PANAMA CITY,FL,32405
2715,HEALTHSOUTH EMERALD COAST REHABILITATION,PANAMA CITY,FL,32405
2716,ED FRASER MEMORIAL HOSPITAL,MACCLENNY,FL,32063
2717,HEALTHMARK REGIONAL MEDICAL CENTER,DEFUNIAK SPRINGS,FL,32435
2718,MOBILE BAY REHABILITATION HOSPITAL,DAPHNE,AL,35626
2719,SOUTH BALDWIN REGIONAL MEDICAL CENTER,FOLEY,AL,36535
2720,"BEATRICE COMMUNITY HOSPITAL & HEALTH CENTER, INC",BEATRICE,NE,68310
2721,TAHOE PACIFIC HOSPITALS - MEADOWS,RENO,NV,89521
2722,DINI-TOWNSEND HOSPITAL AT NORTHERN NEVADA ADULT MENTAL HEALTH SERVICES,SPARKS,NV,89431
2723,INCLINE VILLAGE HEALTH CENTER,INCLINE VILLAGE,NV,89451
2724,SAINT LUKE'S CANCER INSTITUTE,KANSAS CITY,MO,64111
2725,SELECT SPECIALTY HOSPITAL - WESTERN MISSOURI,KANSAS CITY,MO,64132
2726,ST. LUKE'S HOSPITAL OF KANSAS CITY,KANSAS CITY,MO,64111
2727,TRUMAN MEDICAL CENTER - LAKEWOOD,KANSAS CITY,MO,64139
2728,ST. MARY'S MEDICAL CENTER,BLUE SPRINGS,MO,64014
2729,BUTLER COUNTY HEALTH CARE CENTER,DAVID CITY,NE,68632
